Generation,RBS,ORF,Terminator 
6319,4,32,26
6320,5,32,26
6321,5,32,27
6322,5,33,27
6323,5,33,26
6324,5,33,25
6325,5,33,25
6326,5,33,25
6327,5,34,25
6328,5,34,25
6329,5,33,25
6330,6,33,25
6331,6,33,25
6332,6,32,25
6333,6,32,25
6334,6,32,26
6335,7,32,26
6336,7,32,26
6337,7,32,26
6338,7,32,26
6339,7,33,26
6340,7,33,25
6341,7,33,24
6342,7,33,24
6343,6,33,24
6344,6,33,24
6345,6,33,24
6346,6,33,24
6347,6,33,24
6348,6,34,24
6349,6,34,24
6350,6,34,24
6351,6,34,24
6352,6,34,24
6353,7,34,24
6354,7,33,24
6355,7,33,24
6356,7,33,24
6357,7,33,23
6358,7,32,23
6359,7,32,23
6360,7,31,23
6361,7,31,23
6362,7,32,23
6363,7,32,22
6364,7,32,22
6365,7,33,22
6366,7,33,22
6367,7,33,22
6368,7,33,23
6369,7,34,23
6370,7,34,23
6371,7,34,23
6372,7,34,22
6373,7,33,22
6374,7,33,22
6375,7,33,21
6376,7,33,21
6377,7,33,20
6378,7,33,19
6379,7,32,19
6380,7,32,19
6381,7,32,20
6382,7,32,20
6383,7,32,19
6384,7,32,20
6385,7,32,20
6386,7,32,20
6387,7,32,20
6388,7,33,20
6389,7,33,20
6390,7,33,19
6391,7,34,19
6392,7,34,20
6393,7,34,20
6394,7,34,19
6395,7,34,19
6396,8,34,19
6397,8,34,18
6398,8,34,18
6399,8,35,18
6400,8,36,18
6401,8,36,18
6402,7,36,18
6403,7,36,18
6404,7,36,18
6405,7,36,18
6406,7,36,17
6407,7,37,17
6408,7,37,17
6409,7,36,17
6410,7,36,18
6411,7,36,18
6412,7,36,18
6413,7,35,18
6414,7,36,18
6415,7,36,18
6416,7,36,19
6417,7,36,19
6418,7,36,19
6419,7,36,20
6420,7,36,20
6421,7,36,20
6422,7,36,20
6423,7,35,20
6424,7,36,20
6425,7,36,20
6426,7,36,20
6427,7,36,21
6428,7,35,21
6429,7,35,21
6430,7,34,21
6431,7,34,21
6432,7,33,21
6433,7,33,22
6434,7,33,22
6435,7,33,23
6436,7,33,23
6437,7,33,23
6438,7,33,23
6439,7,33,23
6440,7,33,23
6441,7,32,23
6442,7,32,22
6443,7,32,22
6444,7,32,22
6445,7,31,22
6446,7,31,23
6447,7,32,23
6448,7,32,23
6449,7,31,23
6450,7,31,23
6451,7,31,23
6452,7,31,22
6453,7,31,22
6454,7,31,22
6455,7,31,22
6456,7,31,22
6457,7,32,22
6458,6,32,22
6459,6,32,23
6460,7,32,23
6461,7,32,24
6462,7,32,24
6463,7,32,24
6464,7,32,24
6465,7,32,24
6466,7,32,24
6467,7,32,25
6468,7,33,25
6469,7,33,25
6470,8,33,25
6471,8,33,25
6472,8,32,25
6473,8,32,24
6474,8,32,23
6475,7,32,23
6476,7,31,23
6477,7,32,23
6478,7,32,22
6479,7,32,22
6480,7,32,22
6481,8,32,22
6482,8,32,22
6483,8,32,23
6484,8,32,23
6485,7,32,23
6486,7,32,23
6487,7,33,23
6488,8,33,23
6489,8,33,23
6490,8,33,23
6491,8,33,22
6492,8,32,22
6493,8,32,22
6494,8,32,21
6495,8,32,21
6496,8,32,21
6497,8,32,20
6498,8,32,21
6499,8,32,21
6500,8,33,21
6501,8,33,21
6502,8,33,21
6503,8,33,21
6504,8,33,21
6505,8,33,20
6506,8,34,20
6507,8,35,20
6508,8,34,20
6509,8,35,20
6510,8,35,20
6511,8,35,20
6512,8,34,20
6513,8,34,20
6514,8,35,20
6515,8,34,20
6516,8,35,20
6517,8,35,19
6518,8,34,19
6519,8,34,19
6520,8,34,20
6521,8,34,20
6522,8,35,20
6523,8,34,20
6524,8,34,20
6525,8,33,20
6526,8,33,19
6527,8,33,19
6528,8,33,19
6529,8,33,19
6530,8,33,19
6531,8,33,19
6532,8,32,19
6533,8,32,19
6534,8,32,19
6535,8,32,19
6536,8,31,19
6537,8,30,19
6538,8,30,19
6539,8,30,19
6540,8,30,19
6541,8,30,20
6542,8,30,21
6543,8,30,21
6544,8,30,22
6545,8,30,22
6546,8,31,22
6547,8,31,22
6548,8,31,22
6549,8,31,22
6550,9,31,22
6551,9,31,23
6552,9,31,22
6553,9,31,22
6554,9,31,22
6555,9,31,22
6556,9,31,22
6557,9,31,21
6558,9,31,21
6559,9,31,21
6560,9,31,21
6561,9,31,22
6562,9,31,22
6563,8,31,22
6564,8,31,21
6565,8,30,21
6566,8,30,21
6567,8,31,21
6568,8,31,20
6569,8,31,19
6570,8,30,19
6571,8,30,20
6572,8,30,21
6573,8,30,22
6574,8,29,22
6575,8,28,22
6576,8,28,22
6577,8,27,22
6578,8,26,22
6579,8,27,22
6580,8,27,22
6581,9,27,22
6582,9,27,22
6583,9,27,23
6584,9,27,23
6585,8,27,23
6586,8,27,23
6587,8,26,23
6588,9,26,23
6589,9,26,23
6590,9,26,22
6591,9,27,22
6592,9,27,22
6593,9,27,22
6594,9,27,21
6595,9,27,21
6596,9,28,21
6597,9,28,21
6598,9,28,22
6599,9,28,23
6600,9,28,23
6601,9,28,23
6602,9,28,23
6603,9,28,23
6604,8,28,23
6605,8,27,23
6606,8,27,23
6607,8,27,23
6608,8,27,23
6609,8,26,23
6610,8,27,23
6611,8,27,24
6612,8,27,24
6613,8,27,24
6614,8,27,24
6615,8,28,24
6616,8,28,25
6617,8,28,24
6618,8,28,24
6619,8,28,23
6620,8,28,23
6621,9,28,23
6622,9,28,22
6623,9,28,22
6624,9,28,22
6625,9,28,22
6626,9,28,22
6627,9,28,22
6628,9,29,22
6629,8,29,22
6630,8,29,22
6631,8,29,23
6632,8,29,23
6633,8,29,23
6634,7,29,23
6635,7,29,22
6636,7,29,22
6637,7,29,23
6638,7,29,23
6639,7,29,23
6640,7,28,23
6641,7,28,23
6642,7,28,24
6643,7,29,24
6644,7,29,24
6645,7,29,24
6646,7,30,24
6647,7,29,24
6648,6,29,24
6649,6,28,24
6650,6,28,23
6651,6,28,23
6652,6,28,23
6653,6,28,23
6654,6,28,24
6655,6,29,24
6656,6,28,24
6657,6,28,24
6658,6,28,24
6659,6,28,24
6660,6,29,24
6661,6,29,24
6662,6,29,25
6663,6,29,25
6664,5,29,25
6665,5,29,25
6666,5,30,25
6667,5,30,25
6668,5,30,26
6669,5,30,26
6670,5,30,26
6671,5,30,26
6672,4,30,26
6673,4,31,26
6674,4,31,26
6675,4,31,26
6676,4,31,26
6677,4,31,26
6678,4,31,26
6679,4,31,26
6680,4,31,26
6681,4,30,26
6682,4,30,26
6683,4,30,26
6684,4,30,27
6685,4,29,27
6686,4,29,27
6687,4,28,27
6688,4,28,27
6689,4,28,27
6690,4,28,27
6691,4,28,26
6692,4,27,26
6693,4,26,26
6694,4,26,26
6695,4,26,26
6696,4,26,26
6697,4,26,26
6698,4,26,27
6699,4,26,27
6700,4,26,28
6701,4,25,28
6702,4,25,28
6703,4,25,28
6704,4,25,27
6705,4,25,28
6706,4,25,27
6707,4,26,27
6708,4,26,26
6709,4,26,25
6710,4,27,25
6711,4,27,26
6712,4,28,26
6713,4,27,26
6714,4,27,25
6715,4,27,26
6716,4,27,27
6717,4,27,27
6718,4,27,27
6719,4,26,27
6720,4,26,28
6721,4,27,28
6722,4,27,28
6723,4,27,27
6724,4,27,27
6725,4,27,27
6726,4,27,27
6727,4,27,26
6728,4,27,26
6729,4,27,25
6730,4,27,25
6731,4,27,25
6732,4,27,25
6733,4,27,25
6734,4,28,25
6735,3,28,25
6736,3,28,25
6737,3,28,25
6738,3,28,25
6739,3,28,25
6740,3,28,25
6741,3,29,25
6742,3,29,26
6743,3,29,26
6744,3,29,26
6745,3,29,26
6746,3,29,26
6747,3,29,26
6748,3,30,26
6749,3,30,26
6750,3,30,26
6751,3,30,26
6752,3,29,26
6753,3,29,26
6754,3,29,26
6755,3,28,26
6756,3,28,26
6757,3,28,26
6758,3,28,26
6759,3,28,26
6760,2,28,26
6761,2,29,26
6762,2,29,26
6763,2,29,27
6764,2,29,26
6765,2,29,27
6766,2,29,27
6767,2,29,28
6768,2,30,28
6769,2,30,28
6770,2,30,28
6771,2,30,28
6772,2,31,28
6773,2,30,28
6774,2,30,28
6775,2,29,28
6776,2,29,29
6777,2,29,29
6778,2,29,30
6779,2,29,30
6780,2,30,30
6781,1,30,30
6782,1,30,30
6783,1,30,29
6784,1,30,29
6785,1,30,29
6786,1,30,29
6787,2,30,29
6788,2,30,29
6789,2,30,29
6790,2,30,29
6791,2,30,29
6792,2,30,29
6793,2,30,29
6794,2,30,28
6795,2,30,28
6796,2,30,28
6797,2,30,28
6798,2,30,28
6799,2,30,28
6800,2,31,28
6801,2,31,27
6802,2,31,27
6803,2,31,26
6804,2,31,26
6805,2,31,27
6806,2,31,27
6807,2,31,27
6808,2,30,27
6809,1,30,27
6810,1,31,27
6811,1,31,27
6812,1,31,27
6813,1,31,26
6814,1,31,26
6815,1,31,26
6816,1,31,26
6817,1,31,25
6818,1,31,26
6819,1,31,26
6820,1,31,25
6821,1,31,25
6822,1,31,25
6823,1,31,25
6824,1,31,25
6825,2,31,25
6826,2,32,25
6827,2,32,25
6828,2,33,25
6829,2,33,25
6830,1,33,25
6831,1,33,24
6832,1,33,23
6833,1,33,23
6834,1,34,23
6835,1,34,23
6836,1,34,24
6837,1,34,24
6838,1,33,24
6839,1,33,24
6840,1,33,24
6841,1,33,24
6842,1,33,24
6843,1,33,24
6844,1,33,24
6845,0,33,24
6846,0,33,23
6847,0,33,23
6848,0,32,23
6849,0,32,24
6850,0,32,24
6851,0,32,24
6852,0,32,24
6853,0,32,23
6854,0,32,24
6855,1,32,24
6856,1,33,24
6857,1,33,24
6858,1,34,24
6859,1,33,24
6860,1,33,23
6861,1,34,23
6862,1,34,24
6863,1,34,23
6864,1,34,23
6865,1,33,23
6866,1,33,23
6867,1,32,23
6868,1,33,23
6869,1,33,23
6870,1,33,23
6871,1,33,23
6872,1,33,23
6873,1,34,23
6874,1,34,22
6875,1,34,22
6876,1,34,21
6877,1,34,21
6878,1,34,21
6879,1,34,21
6880,1,34,21
6881,1,34,21
6882,1,34,21
6883,1,34,21
6884,1,33,21
6885,1,33,20
6886,1,32,20
6887,1,33,20
6888,1,32,20
6889,1,32,20
6890,1,32,20
6891,1,32,20
6892,1,32,20
6893,1,32,21
6894,1,33,21
6895,1,33,21
6896,1,33,22
6897,1,33,21
6898,1,33,21
6899,1,33,21
6900,1,32,21
6901,1,32,21
6902,1,31,21
6903,1,30,21
6904,1,30,21
6905,1,30,21
6906,1,30,21
6907,2,30,21
6908,2,30,21
6909,2,29,21
6910,2,30,21
6911,2,30,21
6912,2,30,21
6913,2,29,21
6914,2,28,21
6915,2,28,21
6916,2,29,21
6917,2,29,21
6918,2,29,21
6919,2,28,21
6920,2,27,21
6921,2,27,22
6922,2,26,22
6923,2,27,22
6924,2,26,22
6925,2,26,23
6926,2,26,23
6927,2,26,23
6928,3,26,23
6929,3,25,23
6930,3,25,22
6931,3,26,22
6932,3,26,22
6933,3,26,22
6934,3,26,22
6935,3,27,22
6936,3,27,22
6937,3,27,22
6938,3,27,22
6939,3,28,22
6940,3,29,22
6941,3,29,22
6942,3,30,22
6943,3,29,22
6944,3,28,22
6945,3,27,22
6946,3,27,21
6947,3,26,21
6948,3,26,20
6949,3,27,20
6950,3,27,19
6951,3,27,19
6952,3,27,19
6953,3,28,19
6954,3,28,19
6955,3,28,19
6956,3,28,18
6957,3,29,18
6958,3,30,18
6959,3,30,18
6960,3,31,18
6961,3,32,18
6962,3,32,18
6963,3,32,18
6964,3,31,18
6965,3,31,18
6966,3,32,18
6967,3,32,18
6968,3,32,18
6969,3,32,19
6970,3,32,20
6971,3,32,19
6972,3,33,19
6973,3,33,19
6974,3,33,19
6975,3,32,19
6976,3,32,19
6977,3,32,19
6978,3,32,19
6979,3,32,19
6980,3,32,19
6981,3,32,20
6982,3,32,20
6983,3,32,21
6984,3,32,21
6985,3,31,21
6986,3,31,21
6987,3,31,21
6988,3,31,22
6989,4,31,22
6990,4,31,22
6991,4,31,23
6992,4,31,23
6993,4,31,23
6994,4,31,24
6995,4,31,25
6996,4,31,25
6997,4,31,25
6998,4,31,26
6999,4,31,26
7000,4,31,26
7001,4,31,25
7002,4,32,25
7003,4,32,25
7004,4,32,24
7005,4,32,24
7006,4,32,23
7007,4,32,24
7008,4,31,24
7009,4,31,25
7010,4,31,25
7011,4,30,25
7012,4,31,25
7013,4,31,26
7014,4,30,26
7015,4,29,26
7016,4,29,27
7017,4,30,27
7018,4,30,27
7019,4,30,27
7020,4,30,27
7021,4,30,27
7022,4,30,27
7023,4,30,27
7024,4,30,27
7025,5,30,27
7026,5,30,27
7027,5,30,27
7028,5,30,27
7029,5,29,27
7030,5,28,27
7031,5,29,27
7032,5,29,28
7033,5,29,28
7034,5,29,28
7035,5,29,28
7036,5,29,29
7037,5,29,29
7038,5,29,30
7039,5,29,30
7040,5,29,30
7041,5,29,29
7042,5,29,29
7043,5,29,29
7044,5,29,30
7045,5,30,30
7046,5,30,30
7047,5,30,30
7048,5,30,30
7049,5,30,29
7050,5,30,29
7051,5,30,29
7052,5,30,29
7053,5,30,29
7054,5,30,28
7055,5,30,27
7056,5,30,27
7057,5,31,27
7058,5,31,27
7059,5,31,27
7060,5,31,27
7061,5,31,27
7062,4,31,27
7063,4,31,28
7064,3,31,28
7065,3,31,28
7066,3,31,28
7067,3,31,28
7068,3,31,28
7069,3,30,28
7070,3,30,28
7071,3,29,28
7072,3,28,28
7073,3,28,29
7074,3,28,29
7075,3,28,28
7076,3,27,28
7077,3,27,27
7078,4,27,27
7079,4,27,27
7080,4,28,27
7081,4,28,26
7082,4,27,26
7083,3,27,26
7084,3,27,26
7085,3,27,26
7086,3,27,25
7087,3,28,25
7088,3,28,26
7089,3,27,26
7090,3,28,26
7091,3,28,25
7092,3,28,25
7093,3,28,25
7094,3,28,25
7095,3,28,26
7096,3,28,26
7097,3,28,26
7098,3,28,26
7099,3,28,26
7100,3,29,26
7101,3,29,26
7102,3,29,26
7103,3,29,26
7104,3,30,26
7105,3,30,26
7106,3,30,26
7107,3,29,26
7108,3,29,25
7109,3,30,25
7110,3,30,26
7111,3,29,26
7112,3,29,27
7113,3,30,27
7114,3,29,27
7115,3,30,27
7116,2,30,27
7117,2,29,27
7118,2,28,27
7119,2,28,27
7120,2,28,26
7121,2,28,26
7122,2,29,26
7123,2,29,26
7124,2,30,26
7125,2,30,26
7126,2,29,26
7127,2,29,26
7128,2,29,26
7129,2,29,26
7130,2,29,25
7131,2,29,25
7132,2,28,25
7133,2,28,25
7134,2,28,25
7135,2,29,25
7136,2,29,25
7137,2,29,26
7138,2,29,26
7139,2,29,26
7140,2,28,26
7141,2,28,27
7142,2,29,27
7143,2,29,27
7144,2,29,26
7145,2,29,27
7146,2,29,27
7147,2,29,27
7148,2,28,27
7149,2,28,27
7150,2,28,28
7151,2,27,28
7152,2,28,28
7153,2,27,28
7154,2,28,28
7155,2,28,28
7156,2,28,28
7157,2,28,29
7158,2,29,29
7159,2,29,29
7160,2,29,30
7161,2,29,30
7162,2,29,30
7163,2,29,30
7164,2,30,30
7165,2,30,30
7166,2,29,30
7167,2,30,30
7168,2,30,31
7169,2,31,31
7170,2,31,31
7171,2,30,31
7172,2,30,31
7173,3,30,31
7174,3,30,31
7175,3,30,31
7176,3,31,31
7177,3,31,30
7178,3,31,30
7179,3,31,31
7180,3,31,31
7181,3,31,31
7182,3,31,31
7183,3,31,31
7184,3,31,30
7185,3,30,30
7186,3,31,30
7187,3,31,29
7188,3,31,29
7189,3,31,29
7190,3,31,28
7191,3,31,28
7192,3,31,28
7193,3,31,27
7194,3,31,27
7195,3,30,27
7196,3,30,27
7197,4,30,27
7198,4,30,27
7199,4,30,28
7200,4,31,28
7201,3,31,28
7202,3,32,28
7203,3,31,28
7204,3,31,28
7205,3,31,28
7206,3,31,28
7207,3,31,28
7208,3,31,29
7209,3,31,29
7210,3,31,28
7211,3,30,28
7212,3,30,28
7213,3,29,28
7214,3,29,28
7215,3,29,28
7216,3,29,28
7217,3,29,28
7218,3,29,28
7219,3,29,28
7220,3,29,29
7221,3,29,29
7222,3,28,29
7223,3,28,29
7224,3,28,30
7225,3,28,30
7226,3,28,31
7227,3,28,31
7228,3,28,32
7229,3,28,32
7230,3,28,33
7231,3,28,32
7232,2,28,32
7233,2,28,32
7234,2,29,32
7235,2,29,31
7236,2,28,31
7237,2,28,31
7238,2,28,31
7239,3,28,31
7240,2,28,31
7241,2,28,31
7242,2,28,30
7243,2,28,30
7244,2,28,30
7245,2,28,30
7246,2,28,29
7247,2,28,29
7248,2,28,29
7249,2,28,29
7250,2,29,29
7251,2,29,29
7252,2,29,29
7253,2,29,30
7254,2,29,31
7255,2,29,31
7256,2,29,31
7257,2,29,31
7258,2,29,30
7259,2,29,30
7260,2,29,30
7261,2,29,30
7262,2,29,29
7263,2,29,29
7264,2,29,29
7265,3,29,29
7266,3,29,29
7267,3,29,28
7268,3,29,27
7269,3,29,28
7270,3,29,28
7271,3,29,28
7272,3,28,28
7273,3,28,28
7274,3,28,28
7275,3,29,28
7276,3,28,28
7277,3,28,28
7278,3,28,27
7279,3,29,27
7280,3,29,27
7281,3,29,27
7282,3,30,27
7283,3,30,27
7284,3,30,27
7285,3,30,27
7286,3,30,27
7287,3,30,27
7288,3,30,26
7289,3,30,26
7290,3,30,26
7291,3,30,26
7292,3,31,26
7293,3,31,25
7294,3,31,25
7295,3,31,25
7296,3,31,25
7297,3,31,25
7298,3,31,24
7299,3,31,24
7300,3,30,24
7301,3,31,24
7302,3,31,24
7303,3,31,25
7304,3,31,25
7305,3,30,25
7306,3,30,24
7307,3,30,25
7308,3,29,25
7309,3,29,25
7310,3,29,25
7311,3,29,25
7312,3,29,25
7313,3,29,25
7314,3,29,24
7315,3,29,25
7316,3,29,25
7317,3,29,26
7318,3,29,26
7319,3,29,26
7320,3,28,26
7321,3,28,26
7322,3,28,26
7323,3,28,26
7324,3,28,26
7325,3,28,27
7326,3,28,27
7327,3,28,27
7328,3,28,27
7329,3,28,27
7330,3,28,27
7331,3,28,28
7332,3,28,29
7333,3,28,28
7334,3,28,28
7335,3,27,28
7336,3,27,28
7337,3,27,28
7338,3,27,28
7339,3,26,28
7340,3,26,27
7341,3,26,27
7342,3,26,28
7343,3,26,27
7344,3,26,26
7345,3,26,26
7346,3,25,26
7347,3,26,26
7348,3,26,27
7349,3,26,27
7350,3,26,26
7351,3,26,26
7352,3,26,26
7353,3,27,26
7354,3,27,26
7355,3,27,27
7356,3,27,27
7357,3,27,27
7358,3,27,27
7359,3,27,27
7360,3,27,27
7361,3,27,27
7362,3,27,27
7363,3,27,27
7364,3,27,27
7365,3,27,28
7366,3,27,29
7367,3,27,29
7368,4,27,29
7369,4,27,28
7370,4,26,28
7371,4,26,28
7372,4,26,27
7373,4,26,27
7374,4,26,28
7375,4,26,28
7376,4,27,28
7377,4,27,27
7378,4,27,27
7379,4,27,28
7380,4,27,28
7381,4,27,27
7382,4,27,27
7383,4,27,27
7384,4,27,27
7385,4,27,27
7386,4,27,27
7387,4,26,27
7388,4,26,28
7389,4,26,28
7390,4,26,28
7391,4,26,28
7392,4,26,27
7393,4,27,27
7394,4,27,26
7395,4,27,25
7396,4,27,25
7397,4,26,25
7398,4,26,25
7399,5,26,25
7400,5,26,25
7401,4,26,25
7402,4,26,25
7403,4,26,26
7404,4,26,26
7405,4,26,27
7406,4,27,27
7407,4,27,27
7408,4,27,27
7409,4,28,27
7410,4,28,28
7411,4,28,28
7412,4,27,28
7413,5,27,28
7414,5,27,29
7415,5,27,29
7416,5,27,29
7417,5,27,29
7418,5,27,29
7419,5,27,30
7420,5,27,29
7421,5,27,29
7422,5,27,29
7423,5,27,29
7424,5,27,29
7425,5,27,30
7426,5,27,29
7427,5,26,29
7428,5,27,29
7429,5,26,29
7430,5,27,29
7431,5,27,30
7432,5,27,30
7433,5,27,30
7434,5,28,30
7435,5,28,30
7436,5,28,30
7437,5,28,30
7438,5,27,30
7439,5,27,30
7440,5,27,29
7441,5,27,29
7442,5,27,29
7443,5,27,29
7444,5,27,29
7445,5,27,29
7446,5,27,29
7447,5,27,29
7448,5,27,29
7449,5,27,29
7450,5,27,29
7451,5,27,29
7452,5,28,29
7453,5,28,30
7454,5,28,30
7455,5,29,30
7456,5,29,30
7457,5,29,30
7458,5,29,30
7459,6,29,30
7460,6,28,30
7461,6,28,30
7462,6,28,30
7463,6,28,31
7464,6,28,31
7465,6,28,31
7466,6,28,31
7467,6,28,32
7468,6,28,32
7469,6,28,31
7470,6,28,30
7471,6,28,31
7472,6,28,31
7473,6,28,31
7474,6,28,31
7475,6,29,31
7476,6,30,31
7477,6,30,31
7478,6,30,31
7479,6,29,31
7480,6,29,31
7481,6,30,31
7482,6,29,31
7483,6,29,31
7484,7,29,31
7485,7,29,32
7486,7,29,32
7487,7,28,32
7488,7,28,32
7489,7,29,32
7490,7,29,32
7491,7,29,32
7492,7,29,32
7493,7,29,32
7494,7,28,32
7495,7,28,32
7496,7,28,32
7497,7,28,32
7498,7,29,32
7499,7,30,32
7500,7,30,31
7501,7,30,30
7502,7,30,29
7503,7,30,29
7504,7,31,29
7505,7,31,29
7506,7,30,29
7507,7,30,29
7508,7,30,29
7509,7,30,29
7510,7,30,28
7511,7,30,27
7512,6,30,27
7513,6,30,27
7514,6,30,27
7515,6,30,28
7516,6,29,28
7517,6,29,29
7518,6,29,28
7519,6,29,27
7520,6,29,27
7521,6,29,27
7522,6,29,27
7523,6,29,26
7524,6,30,26
7525,6,30,26
7526,6,30,26
7527,6,30,27
7528,6,30,27
7529,6,29,27
7530,6,29,27
7531,6,29,26
7532,6,29,26
7533,5,29,26
7534,5,30,26
7535,5,30,26
7536,5,30,25
7537,5,30,25
7538,5,30,26
7539,5,30,26
7540,5,30,26
7541,5,29,26
7542,5,29,25
7543,5,29,25
7544,5,29,25
7545,5,29,25
7546,5,29,25
7547,5,29,25
7548,5,29,25
7549,5,30,25
7550,5,30,26
7551,5,30,26
7552,5,30,26
7553,5,30,26
7554,4,30,26
7555,4,29,26
7556,4,29,26
7557,4,29,26
7558,4,29,25
7559,4,30,25
7560,4,30,25
7561,3,30,25
7562,3,30,25
7563,4,30,25
7564,4,30,25
7565,4,30,26
7566,4,30,26
7567,4,30,26
7568,4,30,25
7569,4,30,25
7570,4,30,25
7571,4,29,25
7572,4,29,24
7573,4,29,24
7574,4,29,25
7575,4,29,25
7576,4,29,25
7577,4,29,25
7578,4,29,26
7579,4,29,25
7580,4,29,25
7581,4,30,25
7582,4,30,25
7583,4,31,25
7584,4,31,25
7585,4,31,25
7586,4,31,26
7587,4,32,26
7588,4,32,26
7589,4,31,26
7590,4,31,26
7591,4,31,26
7592,4,31,26
7593,4,31,26
7594,4,32,26
7595,4,32,25
7596,4,33,25
7597,4,34,25
7598,4,34,26
7599,4,33,26
7600,4,33,26
7601,4,33,26
7602,4,32,26
7603,4,32,25
7604,4,32,25
7605,4,31,25
7606,4,31,25
7607,4,31,25
7608,4,31,26
7609,4,31,26
7610,4,31,25
7611,4,31,25
7612,4,31,25
7613,4,32,25
7614,4,32,25
7615,4,32,25
7616,4,32,26
7617,5,32,26
7618,5,32,26
7619,5,32,26
7620,5,32,26
7621,5,31,26
7622,6,31,26
7623,6,30,26
7624,6,30,25
7625,6,30,25
7626,6,30,25
7627,6,30,25
7628,6,29,25
7629,6,29,25
7630,6,29,25
7631,6,29,25
7632,6,29,25
7633,6,29,25
7634,6,29,24
7635,6,29,24
7636,6,29,24
7637,6,29,24
7638,6,29,24
7639,6,30,24
7640,6,30,24
7641,6,30,24
7642,5,30,24
7643,5,30,25
7644,5,30,25
7645,5,30,25
7646,5,30,25
7647,5,30,25
7648,5,30,26
7649,5,30,26
7650,5,30,26
7651,5,30,25
7652,5,30,26
7653,5,30,26
7654,5,30,27
7655,5,31,27
7656,5,31,27
7657,5,31,26
7658,5,31,26
7659,5,31,26
7660,5,31,25
7661,5,32,25
7662,5,32,25
7663,5,32,24
7664,5,31,24
7665,5,31,24
7666,5,31,24
7667,5,31,25
7668,5,31,25
7669,5,31,25
7670,5,31,25
7671,5,31,24
7672,5,31,24
7673,5,31,25
7674,5,32,25
7675,5,32,25
7676,5,31,25
7677,5,32,25
7678,5,32,25
7679,5,32,25
7680,5,31,25
7681,5,31,25
7682,5,31,25
7683,5,31,25
7684,6,31,25
7685,6,31,24
7686,6,32,24
7687,6,32,24
7688,6,32,25
7689,6,32,25
7690,6,32,24
7691,6,32,25
7692,6,32,25
7693,6,32,26
7694,6,32,27
7695,6,32,27
7696,6,33,27
7697,6,33,27
7698,6,34,27
7699,6,34,26
7700,5,34,26
7701,5,34,25
7702,5,34,25
7703,5,34,25
7704,5,34,25
7705,5,34,25
7706,5,34,25
7707,5,34,25
7708,5,34,25
7709,5,34,25
7710,5,34,25
7711,5,34,24
7712,5,34,25
7713,5,33,25
7714,4,33,25
7715,4,33,26
7716,4,33,27
7717,4,33,27
7718,4,33,27
7719,4,32,27
7720,4,33,27
7721,4,33,27
7722,4,33,26
7723,4,33,26
7724,4,32,26
7725,4,33,26
7726,4,32,26
7727,4,32,26
7728,4,32,27
7729,4,31,27
7730,4,31,27
7731,4,30,27
7732,4,30,26
7733,4,30,26
7734,4,31,26
7735,3,31,26
7736,3,31,26
7737,3,31,26
7738,4,31,26
7739,4,30,26
7740,4,30,26
7741,4,30,25
7742,4,30,25
7743,4,30,25
7744,4,30,25
7745,4,30,25
7746,4,30,25
7747,4,30,26
7748,4,29,26
7749,4,29,26
7750,4,28,26
7751,4,28,26
7752,4,28,26
7753,4,27,26
7754,4,27,26
7755,4,27,26
7756,4,27,25
7757,4,28,25
7758,4,29,25
7759,4,28,25
7760,4,29,25
7761,4,29,25
7762,4,29,25
7763,4,30,25
7764,4,30,26
7765,4,31,26
7766,4,31,26
7767,4,31,26
7768,4,31,26
7769,4,30,26
7770,4,30,26
7771,4,30,26
7772,4,29,26
7773,4,29,26
7774,4,29,26
7775,4,28,26
7776,4,29,26
7777,4,29,26
7778,4,30,26
7779,4,30,26
7780,4,31,26
7781,4,31,27
7782,4,30,27
7783,4,30,26
7784,4,30,26
7785,4,30,27
7786,4,30,28
7787,4,30,28
7788,4,31,28
7789,4,30,28
7790,4,30,28
7791,4,29,28
7792,4,28,28
7793,4,29,28
7794,4,30,28
7795,4,30,28
7796,5,30,28
7797,5,30,28
7798,5,30,28
7799,5,30,28
7800,5,30,28
7801,5,30,28
7802,5,30,27
7803,5,30,27
7804,5,31,27
7805,5,31,27
7806,5,31,27
7807,5,31,27
7808,5,31,26
7809,5,31,26
7810,4,31,26
7811,4,31,25
7812,4,30,25
7813,4,29,25
7814,4,29,25
7815,4,28,25
7816,4,28,25
7817,4,27,25
7818,4,26,25
7819,4,27,25
7820,4,27,26
7821,4,27,26
7822,4,26,26
7823,4,26,26
7824,4,26,26
7825,4,26,27
7826,4,26,26
7827,4,26,26
7828,4,26,26
7829,4,26,26
7830,4,26,26
7831,4,26,26
7832,4,25,26
7833,4,25,25
7834,4,25,25
7835,4,25,25
7836,4,26,25
7837,4,26,24
7838,5,26,24
7839,5,25,24
7840,5,25,24
7841,5,26,24
7842,5,26,24
7843,5,26,24
7844,5,26,25
7845,5,25,25
7846,5,24,25
7847,5,25,25
7848,5,26,25
7849,5,27,25
7850,5,27,25
7851,5,27,25
7852,5,27,24
7853,5,27,23
7854,5,27,23
7855,5,27,23
7856,5,27,24
7857,5,28,24
7858,5,28,24
7859,5,28,24
7860,5,28,24
7861,5,28,24
7862,5,28,24
7863,5,28,24
7864,5,28,24
7865,5,28,24
7866,5,28,24
7867,5,29,24
7868,5,29,25
7869,5,29,24
7870,5,29,24
7871,5,29,24
